GivenName,Surname,StreetAddress,City,ZipCode,EmailAddress,TelephoneNumber,Latitude,Longitude,GUID,Domain,Company,Color,Occupation,Vehicle,Birthday,Number,Gender,NameSet,Title,MiddleInitial,State,StateFull,Country,CountryFull,Username,Password,BrowserUserAgent,TelephoneCountryCode,MothersMaiden,TropicalZodiac,CCType,CCNumber,CVV2,CCExpires,NationalID,UPS,WesternUnionMTCN,MoneyGramMTCN,BloodType,Pounds,Kilograms,FeetInches,Centimeters
Yasmin,Eriksson,"Werkstrasse 23",Champ-du-Moulin,2149,YasminEriksson@gustr.com,"032 940 50 21",46.932692,6.779635,9bf0211d-4b50-4b9e-8fe0-9440814fc1a7,ScrapbookingGuru.ch,"Locost Accessories",Brown,"Blood bank technologist","2000 Chrysler ESX 3",4/26/1942,251,female,Swedish,Mrs.,P,,,CH,Switzerland,Waintly,ief2ipohG9b,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Sjöberg,Taurus,Visa,4556013573642280,726,4/2018,,"1Z 509 4Y8 22 5711 178 1",8236663774,00710786,B+,118.1,53.7,"5' 2""",158
Alfons,Bergman,"Casut 27",Liebefeld,3097,AlfonsBergman@armyspy.com,"031 855 40 98",46.987541,7.339098,6d4bb764-e9dd-4a99-a66a-444fafd75683,LockerLiner.ch,"Total Serve",Blue,"Pipe organ repairer","1998 Tatra T700",11/3/1995,252,male,Swedish,Mr.,A,,,CH,Switzerland,Wilicaut1995,Theboxe2eH,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0",41,Fredriksson,Scorpio,Visa,4539304053243778,540,12/2017,,"1Z 38V 68A 17 3765 213 1",6895421734,42252249,O+,218.0,99.1,"5' 5""",164
Embla,Nordin,"Stradun 64",Grengiols,3993,EmblaNordin@einrot.com,"027 316 89 49",46.358616,8.201569,a54234e4-7cbc-4497-bd3b-3b7ad407aa69,MaleSalons.ch,"A+ Electronics",Purple,Housekeeper,"2000 AC Cobra",12/19/1948,253,female,Swedish,Mrs.,G,,,CH,Switzerland,Brietutickly,OiT1joo9Lu,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Nyström,Sagittarius,Visa,4539788481415737,990,6/2019,,"1Z A51 5V7 30 1345 179 8",3522971444,68920270,A+,163.5,74.3,"5' 5""",165
Emeli,Sjögren,"Langwiesstrasse 65",Weiningen,8104,EmeliSjogren@einrot.com,"044 269 32 57",47.39898,8.532316,ea172ab8-4b8a-46cd-8ffb-c096b585ed78,JournalVoice.ch,"Montana's Cookhouse",Blue,Bellhop,"1999 Lancia Kappa",12/11/1951,254,female,Swedish,Ms.,K,,,CH,Switzerland,Wassew,fieNgieC1ie,"Mozilla/5.0 (X11; Linux x86_64; rv:43.0) Gecko/20100101 Firefox/43.0",41,Nordström,Sagittarius,MasterCard,5339367682679505,742,1/2018,,"1Z 691 4V0 49 4668 445 2",1518317270,43668114,O+,185.5,84.3,"5' 2""",157
Birk,Svensson,"Bahnhofstrasse 86",Gorduno,6518,BirkSvensson@teleworm.us,"091 436 62 69",46.285318,8.971645,9ae523ec-6247-430d-a28f-96a0e77430a3,MrsSocial.ch,"Magna Gases",Yellow,"Cleaning, washing, and metal pickling equipment operator","2015 Chevrolet Silverado 2500HD",4/7/1991,255,male,Swedish,Mr.,L,,,CH,Switzerland,Godenigh1991,ohqu2ohC4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",41,Axelsson,Aries,MasterCard,5460444175922071,296,3/2020,,"1Z 322 936 77 4914 314 5",2966555799,55443956,A+,198.0,90.0,"5' 10""",179
Petrus,Ström,"Studhaldenstrasse 101","Les Crosets",1873,PetrusStrom@gustr.com,"024 788 96 25",46.198615,6.889466,0cb8398b-6358-47f5-a73b-601bf42ab33b,EastTribune.ch,"Sports Unlimited",Black,"Administrative support specialist","1998 Plymouth Neon",7/30/1964,256,male,Swedish,Mr.,A,,,CH,Switzerland,Prataturry,muup4FaiVi,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Söderström,Leo,MasterCard,5420760031355852,540,1/2020,,"1Z 9W4 994 75 4748 902 0",2366984519,89334161,B+,160.4,72.9,"5' 11""",181
Maya,Löfgren,"Spinatsch 47",Moosleerau,5054,MayaLofgren@einrot.com,"062 422 28 17",47.290504,8.125471,813315f6-15c4-4a45-84a8-924c5750bd92,FujiPlans.ch,"Just For Fun",Green,Climatologist,"2015 BMW 5 Series",2/17/1979,257,female,Swedish,Mrs.,L,,,CH,Switzerland,Suarry,ePhie6Wie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Nyström,Aquarius,Visa,4916787263795574,398,9/2021,,"1Z 200 60E 40 6522 302 9",3650992941,52075920,A+,161.3,73.3,"5' 1""",156
Vilda,Jonasson,"Piazza Rezzonico 140",Villeret,2613,VildaJonasson@rhyta.com,"032 955 65 72",47.172769,7.039879,1cc262a1-a7b8-4bee-833e-132841bf5aa9,DraftingExpert.ch,"DGS VolMAX",Red,"Pest control technician","2006 Ford Ka",11/12/1988,258,female,Swedish,Mrs.,R,,,CH,Switzerland,Prinkin,eeghah7Seo5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Holm,Scorpio,MasterCard,5591779322795397,803,10/2019,,"1Z 6A4 90Y 57 1096 058 0",5777515838,69848546,A+,175.3,79.7,"5' 1""",156
Ted,Fredriksson,"Püntstrasse 70",Wünnewil,3184,TedFredriksson@einrot.com,"031 998 21 40",46.946609,7.303545,a6ec25e0-b103-4ab1-8a72-029713d787c8,RecyclingBulbs.ch,"Frame Scene",Blue,"Silvering applicator","2008 Renault Laguna",2/25/1980,259,male,Swedish,Mr.,A,,,CH,Switzerland,Himpok,IeghohPh6,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko",41,Danielsson,Pisces,Visa,4485295419279437,797,7/2018,,"1Z 755 196 81 1717 491 3",7457612073,26010615,O+,142.8,64.9,"5' 10""",177
Jan,Hellström,"Bahnhofplatz 44",Alvaneu,7492,JanHellstrom@armyspy.com,"081 916 32 20",46.713895,9.683638,675ad141-bae4-4aa2-81d2-412fce423053,RawOdds.ch,"Jewel Mart",Blue,"Model maker","1995 Daewoo Brougham",5/22/1948,260,male,Swedish,Mr.,K,,,CH,Switzerland,Overeful,goo7ef3Jao,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Olsson,Gemini,Visa,4929931445830777,277,12/2018,,"1Z 582 520 70 4958 006 2",1076563377,24426009,O+,212.1,96.4,"5' 5""",165
Vida,Gustafsson,"Semperweg 29",Bivio,7457,VidaGustafsson@teleworm.us,"081 557 33 11",46.504912,9.633818,85b6d96d-1578-44a0-9ea9-ae64b60137d1,ChocolateDealer.ch,"Mr. Good Buys",Purple,"IT manager","2006 Ford Fiesta",8/5/1958,261,female,Swedish,Mrs.,W,,,CH,Switzerland,Andraideve,veeNieba8oh,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:43.0) Gecko/20100101 Firefox/43.0",41,Norberg,Leo,MasterCard,5532480512653932,227,7/2020,,"1Z F50 544 40 5899 986 5",4115545400,46133561,A-,117.3,53.3,"5' 7""",169
Aurora,Axelsson,"Mülhauserstrasse 9",Münsingen,3110,AuroraAxelsson@einrot.com,"031 430 43 76",46.840636,7.462721,d10e0b6b-e053-40a4-849f-1cfb2d80e437,MedPaid.ch,"Joshua Doore",Purple,Measurer,"1998 Lexus ES",11/26/1991,262,female,Swedish,Mrs.,D,,,CH,Switzerland,Wittertun,Soigah4sah,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0",41,Danielsson,Sagittarius,Visa,4556434110534527,414,1/2020,,"1Z 638 001 61 3147 659 2",4669353300,94699737,O+,148.3,67.4,"5' 6""",167
Mauritz,Ek,"Kronwiesenweg 27",Küsnacht,8700,MauritzEk@fleckens.hu,"044 954 64 61",47.407569,8.503325,df413bfc-7175-4c15-94f1-bb756b606fc2,RoboPics.ch,"Mr Fables",Blue,"Wholesale buyer","2012 Toyota Tacoma",2/26/1988,263,male,Swedish,Mr.,A,,,CH,Switzerland,Frousper,Kies2Ciif,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Arvidsson,Pisces,MasterCard,5343081208121868,095,9/2020,,"1Z 00A 38W 18 5714 936 8",1671627447,99481415,B+,167.9,76.3,"6' 1""",185
Havin,Andersson,"Langwiesstrasse 18",Weisstannen,7326,HavinAndersson@cuvox.de,"081 214 59 93",47.038748,9.298211,edaccd2b-3be3-44c1-a235-37b60c4151ae,RemovalSearch.ch,"Avant Garde Appraisal Group",Blue,Sprinklerfitter,"2011 GMC Yukon",10/26/1971,264,female,Swedish,Mrs.,S,,,CH,Switzerland,Nalle1971,ooyaiPh6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Jonsson,Scorpio,MasterCard,5356561635709504,510,11/2017,,"1Z 735 3V7 81 6659 151 3",6917591742,23700910,B+,137.9,62.7,"5' 2""",158
Najma,Nyberg,"Rasenstrasse 64",Hermetschwil-Staffeln,5626,NajmaNyberg@einrot.com,"062 983 51 54",47.311602,8.44183,71e1fef5-0aa9-473f-b863-3901ceff9508,WeightRating.ch,"Pup 'N' Taco",Purple,"Public health dentist","2011 Ford F-350",7/25/1955,265,female,Swedish,Ms.,C,,,CH,Switzerland,Whountess,Nie0ohwiiqu,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36",41,Söderström,Leo,MasterCard,5364684366713105,957,4/2020,,"1Z 288 1V4 70 0213 777 1",2817395920,58422166,B+,207.2,94.2,"5' 3""",159
Wilmer,Holmgren,"Glennerstrasse 142",Genève,1204,WilmerHolmgren@jourrapide.com,"022 600 89 86",46.112418,6.109641,9d95c566-a975-45eb-9edc-ab63ecc1ae99,AdvisorJob.ch,"DGS VolMAX",Blue,"Job placement specialist","2001 BMW M",7/5/1951,266,male,Swedish,Mr.,C,,,CH,Switzerland,Worsoll,Maic0aNg,"Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0",41,Persson,Cancer,MasterCard,5125898975915410,124,10/2020,,"1Z 63E 6E3 24 8029 976 9",4218604476,76493538,O+,240.5,109.3,"5' 8""",172
Alva,Persson,"Kronwiesenweg 68",Küblis,7240,AlvaPersson@dayrep.com,"081 224 96 38",46.919906,9.707188,7538c529-d1ea-4c11-9485-3c7ae2c08cba,AdvertisingLocators.ch,"One-Up Realtors",Purple,"Administrative supervisor","2002 Opel Corsa",2/6/1943,267,female,Swedish,Mrs.,H,,,CH,Switzerland,Nerld1943,ecuN9diuh,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Carlsson,Aquarius,Visa,4539084111490955,568,10/2018,,"1Z 205 50F 57 2719 968 7",8644320070,73874587,A+,162.4,73.8,"5' 0""",153
Veronika,Eklund,"Möhe 133",Insone,6951,VeronikaEklund@gustr.com,"091 768 33 20",46.089273,9.09448,db15115c-fea0-4ecb-a70b-72912b9e0d97,LaborBlues.ch,Raleigh's,Green,"Audio and video equipment operator","2002 TVR Griffith",1/15/1960,268,female,Swedish,Mrs.,M,,,CH,Switzerland,Knoic1960,Vah1eoKev,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Larsson,Capricorn,MasterCard,5267337675949690,310,11/2017,,"1Z A74 946 55 4317 283 0",9764939979,69990497,A-,158.6,72.1,"5' 7""",170
Myra,Andreasson,"Bahnhofstrasse 100",Glovelier,2855,MyraAndreasson@armyspy.com,"032 641 93 47",47.232255,7.16159,cf6b5bc9-9673-4bc4-8bb5-99ea317f0d36,RescueGum.ch,"Museum Company",Blue,"Cement mason","2004 Ford Galaxy",12/23/1989,269,female,Swedish,Ms.,W,,,CH,Switzerland,Sedgerhy1989,na4Eshoogh,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Dahl,Capricorn,MasterCard,5513201513313935,817,10/2020,,"1Z 327 2V9 77 6381 366 1",1581888915,79216071,AB+,206.8,94.0,"5' 4""",162
Sumaya,Arvidsson,"Damunt 60",Oberrieden,8942,SumayaArvidsson@einrot.com,"044 998 67 72",47.221444,8.665675,6af6a065-f251-4719-9ec2-edf610c5cec8,DnOptions.ch,Bettendorf's,Blue,"Segmental paver","2000 Chrysler Neon",2/19/1949,270,female,Swedish,Ms.,D,,,CH,Switzerland,Samemaidese,Eikoh3kae5boh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",41,Göransson,Pisces,MasterCard,5288232031324487,364,12/2021,,"1Z 293 613 39 9935 452 1",9351525455,22143990,O+,131.3,59.7,"5' 3""",159
Elisabeth,Ekström,"Schuetzenweg 107",Merishausen,8232,ElisabethEkstrom@rhyta.com,"044 910 20 29",47.809666,8.698243,e1a23382-e225-4755-99d0-d8e6d35a930e,SkincareIndustry.ch,"Childs Restaurants",Black,"Subway operator","2012 GMC Yukon",1/16/1995,271,female,Swedish,Mrs.,J,,,CH,Switzerland,Famak1995,phah1saN3,"Mozilla/5.0 (Windows NT 5.1; rv:42.0) Gecko/20100101 Firefox/42.0",41,Arvidsson,Capricorn,MasterCard,5412187625315672,085,5/2020,,"1Z 872 580 05 8787 773 1",4326553246,38374118,B+,115.1,52.3,"5' 5""",166
Teddy,Jansson,"Bahnhofstrasse 64",Gluringen,3998,TeddyJansson@einrot.com,"027 757 95 79",46.543378,8.226922,70cd145f-6be9-4924-93f9-16facee96ca7,OptimumWorkout.ch,"Ellman's Catalog Showrooms",Blue,"Environmental hydrologist","2001 Nissan Moco",12/11/1944,272,male,Swedish,Mr.,S,,,CH,Switzerland,Faletive,woh4sak5Eex,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:42.0) Gecko/20100101 Firefox/42.0",41,Berglund,Sagittarius,MasterCard,5555115993655848,042,6/2020,,"1Z 716 1F9 93 6703 350 1",0971792992,18810419,B+,228.1,103.7,"6' 0""",182
Martina,Lindholm,"Wiesenstrasse 59",Bäriswil,3323,MartinaLindholm@armyspy.com,"032 782 55 96",46.96674,7.588606,2ef9f59b-9f29-42c7-a7a9-7c8d08e39652,BermudaGym.ch,"Griff's Hamburgers",Red,"Community supervision officer","1995 Mitsubishi Galant",11/2/1952,273,female,Swedish,Mrs.,A,,,CH,Switzerland,Aphie1952,Shec8eisho,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Åberg,Scorpio,MasterCard,5362089375718974,922,9/2021,,"1Z 0Y8 96W 87 8181 184 2",9146260810,49934058,AB+,221.3,100.6,"5' 3""",161
Georg,Eriksson,"Kappelergasse 118",Aesch,8904,GeorgEriksson@einrot.com,"044 604 29 25",47.296555,8.351236,5d320241-a8db-40bc-9849-14cefc4aac76,CorpBuzz.ch,"Museum Company",Blue,"Sign language interpreter","2006 Alfa Romeo Spider",4/26/1931,274,male,Swedish,Mr.,L,,,CH,Switzerland,Sexted,yeil4eeTh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0",41,Berglund,Taurus,Visa,4916520770999037,250,7/2018,,"1Z 071 885 81 0595 816 4",1606000000,04772995,B+,203.5,92.5,"5' 8""",172
Jakob,Eklund,"Erlenweg 105",Bern,3030,JakobEklund@fleckens.hu,"031 844 37 25",46.970719,7.460767,360ead74-bc1c-48cf-aac6-501a71df5240,PromPreparation.ch,"Monk Real Estate Service",Red,"Grader operator","1994 TVR Chimaera",4/14/1981,275,male,Swedish,Mr.,A,,,CH,Switzerland,Tork1981,AiNgoj6Aelup,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",41,Åkesson,Aries,MasterCard,5249297933898100,542,12/2020,,"1Z A90 723 13 9066 843 4",8468576595,95133877,O+,165.7,75.3,"6' 2""",188
Ibrahim,Öberg,"Casut 113",Leytron,1912,IbrahimOberg@rhyta.com,"027 300 26 57",46.153866,7.255282,a1c89087-0777-4688-92a1-3e6dc66d28df,OlderPhones.ch,Beatties,Blue,"Benefits administrator","2008 Opel Signum",8/27/1956,276,male,Swedish,Mr.,E,,,CH,Switzerland,Feeinesell,einguH2v,"Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0",41,Axelsson,Virgo,MasterCard,5172378462661399,493,11/2018,,"1Z 323 890 89 9114 405 5",8248133407,88457856,A+,195.4,88.8,"5' 7""",171
Lara,Eklund,"Via Muraccio 67",Studen,8845,LaraEklund@teleworm.us,"055 636 37 90",47.029408,8.902693,fe1e5190-645f-4da2-8dbd-5104bb02ad15,RadioActor.ch,Marianne,Purple,"Orthopedic nurse","1999 Volvo V70",7/30/1934,277,female,Swedish,Ms.,A,,,CH,Switzerland,Theamorty,phai4Wie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Håkansson,Leo,Visa,4929566482988565,509,3/2019,,"1Z 344 Y60 65 4921 527 6",1782872178,81998042,AB-,117.9,53.6,"5' 0""",152
Nelli,Wallin,"Schuetzenweg 33",Melchnau,4917,NelliWallin@einrot.com,"062 711 64 51",47.092567,7.849214,9e804877-8ad0-4432-939f-8ba2c821b392,FriendLike.ch,Fedco,Blue,"Plant operator","2012 Lexus LS",1/30/1948,278,female,Swedish,Ms.,E,,,CH,Switzerland,Noway1948,oNgae8ookoo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",41,Gustavsson,Aquarius,Visa,4556351596925252,906,2/2017,,"1Z A31 E58 82 7945 357 9",3448609421,94467213,A-,201.7,91.7,"5' 5""",164
Uno,Mattsson,"Bösch 42",Cresta,7447,UnoMattsson@cuvox.de,"081 597 95 62",46.403685,9.625924,b85bb040-4558-45e9-9549-5c6fe38a2442,DatingSignal.ch,Adray,Black,"Registered representative","1992 Mercedes-Benz SL",9/29/1952,279,male,Swedish,Mr.,I,,,CH,Switzerland,Liestered,ni3ze4Chii,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",41,Hansson,Libra,Visa,4916634006049499,907,10/2018,,"1Z 165 731 73 5130 875 7",7920254818,05305473,B+,204.4,92.9,"5' 6""",168
Laila,Bergqvist,"Via Franscini 147",Udligenswil,6044,LailaBergqvist@jourrapide.com,"041 297 77 69",47.107979,8.430435,f060d959-1137-4814-a940-38f58df2b956,LiveKeep.ch,"Royal Gas",Blue,"Administrative worker supervisor","1994 Toyota Camry",3/3/1984,280,female,Swedish,Mrs.,P,,,CH,Switzerland,Beas1984,Kuolae3quae,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Johnsson,Pisces,MasterCard,5191820293042346,169,6/2020,,"1Z 33A 29A 89 2674 639 2",5990315335,59345721,AB+,148.1,67.3,"5' 1""",155
Rania,Ivarsson,"Rosenweg 99",Langrickenbach,8585,RaniaIvarsson@jourrapide.com,"052 777 52 75",47.60382,9.273777,c9eccde4-fc4c-4b09-9303-ea2acf908bca,MobileDiscussions.ch,McDuff,Black,"Stucco mason","2002 TVR Griffith",3/1/1985,281,female,Swedish,Mrs.,M,,,CH,Switzerland,Nectifems,aedee3Dai8po,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",41,Holmgren,Pisces,MasterCard,5588755988790042,945,2/2019,,"1Z 2F8 023 97 2593 351 7",3920854264,37979712,AB+,212.5,96.6,"5' 7""",171
Isabel,Strömberg,"Bergrain 122",Cheyres,1468,IsabelStromberg@teleworm.us,"024 574 47 37",46.739916,6.828748,abf7511b-dfcf-4a05-b428-c0f4f5bcbadb,HolyHelp.ch,"Castle Realty",White,"Sports official","2005 Ford F-350",1/17/1973,282,female,Swedish,Mrs.,B,,,CH,Switzerland,Trae1973,thiez7Ae,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:42.0) Gecko/20100101 Firefox/42.0",41,Carlsson,Capricorn,MasterCard,5547579082665763,984,5/2021,,"1Z 950 W05 08 7825 257 2",9592414991,42606680,O-,210.3,95.6,"5' 8""",172
Tyra,Åström,"Bergrain 47",Châtaignier,1926,TyraAstrom@dayrep.com,"027 976 58 42",46.080629,7.018252,b7ceb8aa-5f4a-4efc-b39d-62cf76480737,CashCover.ch,"Our Own Hardware",Green,"Network and computer systems administrator","2015 BMW 3 Series Gran Turismo",4/21/1971,283,female,Swedish,Mrs.,U,,,CH,Switzerland,Wainty,eimae1Ufoo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36",41,Lundin,Taurus,Visa,4532564213832227,074,3/2017,,"1Z 295 968 86 7926 572 4",4605999053,64954421,B+,188.5,85.7,"5' 1""",155
Jens,Berggren,"Clius 43",Oberdürnten,8635,JensBerggren@einrot.com,"052 976 19 83",47.28865,8.786426,8c0ef6f2-f3cc-4117-ad16-0b25cadeb28d,CardClass.ch,HouseWorks!,Blue,Physicist,"1994 Chrysler Aviat",12/9/1985,284,male,Swedish,Mr.,M,,,CH,Switzerland,Givint,iaNoeDesh4ch,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Lundberg,Sagittarius,MasterCard,5194235753090460,074,4/2017,,"1Z 6E1 V61 22 9303 778 8",3961267112,86132190,A+,211.2,96.0,"5' 8""",173
Andi,Sundberg,"Untere Aegerten 147",Corserey,1747,AndiSundberg@rhyta.com,"026 809 75 36",46.838925,6.967281,3f9c7d50-cd73-4cad-a455-e53284c40a9e,TennisAnalyst.ch,"Sports Unlimited",Blue,"Food science technician","1996 Fiat 131",3/28/1996,285,male,Swedish,Mr.,I,,,CH,Switzerland,Fralke,Wuu4lev6o,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",41,Olsson,Aries,Visa,4929120941447985,556,11/2018,,"1Z 53Y 404 33 0173 105 9",1527900472,94547114,B-,135.1,61.4,"5' 9""",174
Gustaf,Berg,"Clius 42",Oberems,3948,GustafBerg@superrito.com,"027 656 30 44",46.390002,7.668471,cf30853f-fe26-4ce0-8fb4-7fc36099d91b,FrozenFund.ch,"Monk House Maker",Blue,"Winch operator","1997 Nissan Patrol",12/9/1986,286,male,Swedish,Mr.,B,,,CH,Switzerland,Anion1986,Lobeogh2t,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Jakobsson,Sagittarius,MasterCard,5266874648077978,953,12/2019,,"1Z 519 385 33 3531 555 0",8223941666,73380837,AB+,133.1,60.5,"6' 1""",186
Ellinor,Jansson,"Via Albarelle 67",St-Maurice,1245,EllinorJansson@einrot.com,"022 398 67 36",46.281006,6.135546,278337c7-4cd0-4cd3-a019-0b20a1fc188a,TourneyLocator.ch,"Las Vegas Yard Management",Green,"Office support team leader","2007 Hyundai Atos",2/5/1987,287,female,Swedish,Ms.,T,,,CH,Switzerland,Distle,KisaeL5phet,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/47.0.2526.73 Chrome/47.0.2526.73 Safari/537.36",41,Bergström,Aquarius,Visa,4556094290915985,259,9/2018,,"1Z 951 946 72 8828 719 6",2824102719,05903901,O+,137.5,62.5,"5' 1""",155
Vida,Abrahamsson,"Gartenhof 144",Arbòstora,6922,VidaAbrahamsson@fleckens.hu,"091 274 51 34",45.834999,8.854132,8f8e96b6-86b5-40aa-a659-75242ad45e29,NameSurfers.ch,"Childs Restaurants",Green,"Prepress technician","1998 Fiat Siena",1/3/1940,288,female,Swedish,Mrs.,F,,,CH,Switzerland,Nottionged,See5inei,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.80 Safari/537.36",41,Samuelsson,Capricorn,Visa,4532880645620794,603,6/2020,,"1Z 187 875 42 8671 324 8",0898301224,51636371,B+,157.1,71.4,"5' 2""",157
Nikolina,Persson,"Postfach 47",Aigle,1860,NikolinaPersson@armyspy.com,"024 910 20 67",46.348574,6.955327,1d95b5b1-ff2e-4381-b366-ab7c4711e667,MoInsider.ch,"Price Club",Red,"Carpet installer","2002 Infiniti FX",10/7/1984,289,female,Swedish,Ms.,B,,,CH,Switzerland,Tworiblest,ahk2oLi6ai,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0",41,Fredriksson,Libra,MasterCard,5481854475972383,781,9/2021,,"1Z 158 19V 87 4102 138 2",7512511657,22564850,O+,217.6,98.9,"5' 6""",168
Ellinor,Karlsson,"Via Muraccio 98",Sullens,1036,EllinorKarlsson@rhyta.com,"021 497 23 80",46.62535,6.5957,a48ddaa7-90a7-4d03-a60a-eab08983e677,DesigningShop.ch,"Nan Duskin",Red,"Product development manager","2002 Honda City",12/6/1946,290,female,Swedish,Ms.,K,,,CH,Switzerland,Othes1946,mahc8Kie,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0",41,Norberg,Sagittarius,Visa,4539229917408954,140,2/2021,,"1Z 154 5E8 28 7021 062 8",6019892012,78240755,O-,178.4,81.1,"5' 1""",154
Sanna,Forsberg,"Stradun 84",Grandfontaine,2908,SannaForsberg@teleworm.us,"032 943 12 90",47.486954,6.973882,183f6910-ab8d-4ac0-9124-31331d9e8c66,PrankCrew.ch,"The Wiz",Purple,"Nail care technician","2006 Mercury Monterey",7/10/1971,291,female,Swedish,Ms.,M,,,CH,Switzerland,Annold,eph3Oig3ai,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",41,Ivarsson,Cancer,Visa,4556412403766816,633,3/2018,,"1Z 610 E67 87 2177 528 3",1190985031,36198850,O+,170.3,77.4,"5' 5""",166
